time,I0.NM0:region,I0.NM0:id,I0.NM0:vgs,I0.NM0:vds,I0.NM0:vth,I0.NM0:vdsat,I0.NM0:gm,I0.NM0:gds,I0.NM0:gmoverid,I0.NM0:self_gain,I0.NM0:rout,I0.NM0:sat_margin_abs
3.624000000000042e-08,2.0,0.0001029054874919717,0.7239619759382028,0.5396412940367986,0.5062012561802465,0.1794771763046069,0.0005355313615423135,5.593432565508165e-05,5.204108858785194,9.574288333154515,17878.10952019853,0.3601641177321917
3.626000000000043e-08,2.0,0.0001028904734003797,0.7239914577068662,0.5390875809110159,0.506208479383654,0.1794880417556687,0.0005354178998591724,5.598201862143126e-05,5.203765515714753,9.564104922329498,17862.87855681531,0.35959953915534726
3.628000000000043e-08,2.0,0.0001028655614469226,0.7239998960168628,0.5385570485548036,0.506215375340482,0.1794893122630551,0.0005352903270146221,5.602274074759271e-05,5.203785572046414,9.554875749944873,17849.89428677621,0.3590677362917485
3.630000000000043e-08,2.0,0.0001028308149579343,0.7239872730958878,0.5380508159279256,0.5062219294399923,0.179480985033018,0.0005351489481454127,5.605637945355782e-05,5.204169060166731,9.546619909492703,17839.18279682138,0.35856983089490757
3.632000000000043e-08,2.0,0.0001027863183269597,0.7239536155296434,0.5375699486012093,0.5062281278108528,0.1794630775000803,0.0005349940877688112,5.608283917530039e-05,5.204915342385732,9.539354562570534,17830.76632183795,0.35810687110112904
3.634000000000044e-08,2.0,0.0001027321767288832,0.7238989942058444,0.5371154565310032,0.5062339573727581,0.1794356272873583,0.0005348260888322448,5.610204180549269e-05,5.206023111059031,9.533094903862883,17824.66319972858,0.35767982924364494
3.636000000000044e-08,2.0,0.0001026685158069005,0.7238235241649184,0.5366882919701693,0.506239405842028,0.179398692133056,0.0005346453118492038,5.611392707529871e-05,5.207490388901429,9.527854130254841,17820.88782804508,0.3572895998371133
3.638000000000044e-08,2.0,0.0001025954812990281,0.7237273643577147,0.5362893475182744,0.5062444617792992,0.1793523497663115,0.0005344521340387317,5.611845287710877e-05,5.209314530436176,9.523643412071674,17819.45062152469,0.35693699775196286
3.640000000000045e-08,2.0,0.0001025132386406332,0.7236107173107301,0.535919454315491,0.5062491145912088,0.1792966977495306,0.000534246948557639,5.611559552217922e-05,5.211492223676204,9.520471868582101,17820.3579716936,0.35662275656596043
3.642000000000045e-08,2.0,0.000102421972509966,0.7234738286995593,0.5355793803819825,0.5062533545739692,0.1792318532706386,0.0005340301637415557,5.610534993376171e-05,5.214019492986188,9.518346545775664,17823.61220775925,0.3563475271113439
3.644000000000045e-08,2.0,0.0001023218863531034,0.7233169868314658,0.5352698291063881,0.5062571729109616,0.1791579529024627,0.0005338022024420035,5.608772977051913e-05,5.216891702232239,9.517272398544842,17829.21156002325,0.35611187620392537
3.646000000000045e-08,2.0,0.0001022132018555285,0.7231405220381655,0.5349914378843116,0.5062605617120424,0.1790751523129289,0.0005335635013742926,5.606276748166528e-05,5.220103559172207,9.517252275296412,17837.15012511716,0.35591628557138266
3.648000000000046e-08,2.0,0.0001020961583966275,0.7229448059800999,0.5347447769095809,0.5062635140069344,0.1789836259433647,0.0005333145105614236,5.603051428958254e-05,5.223649120202445,9.518286907114469,17847.41783435539,0.3557611509662162
3.650000000000046e-08,2.0,0.0001019710124545406,0.7227302508636659,0.534530348118347,0.5062660237801656,0.1788835666388262,0.0005330556927874632,5.599104010230289e-05,5.227521796416892,9.520374899510731,17860.00042458348,0.3556467814795208
3.652000000000046e-08,2.0,0.0001018380369974822,0.7224973085730486,0.5343485842879777,0.506268085960188,0.1787751852478484,0.000532787523143601,5.594443335265178e-05,5.231714360101471,9.523512728873618,17874.87941287012,0.3555733990401293
3.654000000000046e-08,2.0,0.0001016975208291524,0.7222464697184879,0.5341998482900336,0.5062696964498989,0.178658710175762,0.0005325104885790414,5.589080076743687e-05,5.236218952621094,9.527694741659401,17892.0320744916,0.3555411381142717
3.656000000000047e-08,2.0,0.0001015497679241535,0.7219782626029826,0.5340844324985408,0.5062708521114548,0.1785343869090587,0.0005322250875380686,5.583026706455932e-05,5.241027092827506,9.53291315842409,17911.43142560379,0.35555004558948206
3.658000000000047e-08,2.0,0.0001013950967211928,0.7216932521096073,0.5340025583521139,0.5062715507923914,0.1784024774951943,0.0005319318295942117,5.576297458242542e-05,5.246129686945324,9.53915808074303,17933.04621011315,0.3556000808569195
3.660000000000047e-08,2.0,0.0001012338394097839,0.7213920385117869,0.5339543760704556,0.5062717913061334,0.1782632599954008,0.000531631235161171,5.568908284060752e-05,5.251517039066529,9.54641750310017,17956.84089217603,0.35569111607505477
3.662000000000048e-08,2.0,0.0001010663411783538,0.7210752562090337,0.5339399645231255,0.5062715734537508,0.1781170278951104,0.0005313238351903428,5.560876803706457e-05,5.257178863210012,9.554677327794831,17982.77565389466,0.3558229366280151
3.664000000000048e-08,2.0,0.0001008929594592476,0.7207435723908099,0.5339593312504739,0.5062708980002439,0.1779640894896615,0.0005310101709331472,5.552222248187717e-05,5.263104296075914,9.563921384927855,18010.80639966108,0.35599524176081243
3.666000000000048e-08,2.0,0.0001007140631386898,0.7203976856313298,0.5340124126340388,0.5062697666919972,0.1778047672301163,0.0005306907936772031,5.542965397364734e-05,5.269281911447823,9.574131455511283,18040.88476676086,0.35620764540392247
3.668000000000048e-08,2.0,0.0001005300317669366,0.7200383244182619,0.534099074215727,0.506268182228939,0.1776393970469258,0.0005303662645333238,5.533128511939965e-05,5.275699735370482,9.585287299740894,18072.95814369927,0.3564596771688012
3.670000000000049e-08,2.0,0.0001003412547368371,0.7196662456184271,0.534219111162534,0.5062661482778136,0.1774683276364953,0.0005300371541818878,5.522735260483386e-05,5.282345263050241,9.597366688467618,18106.96969589076,0.3567507835260386
3.672000000000049e-08,2.0,0.0001001481304657908,0.7192822328837285,0.5343722488756263,0.5062636694403418,0.1772919197284708,0.0005297040426546975,5.511810641649522e-05,5.289205476600956,9.610345439882034,18142.85840017047,0.3570803291471555
3.674000000000049e-08,2.0,9.995106554946719e-05,0.7188870950006662,0.5345581437400475,0.5062607512624646,0.1771105453189824,0.000529367519060696,5.500380902323179e-05,5.296266864575082,9.624197459436102,18180.55908778305,0.3574475984210651
3.67600000000005e-08,2.0,9.975047392204035e-05,0.718481664186916,0.5347763840134022,0.5062574001986636,0.1769245868877522,0.0005290281813311828,5.488473451905715e-05,5.303515442394927,9.638894784987853,18220.00249728417,0.35785179712565
3.67800000000005e-08,2.0,9.954677599145614e-05,0.7180667943385581,0.535026490849364,0.5062536236173494,0.17673443658448,0.0005286866358930806,5.476116773510253e-05,5.310936774614398,9.654407635178796,18261.11533700894,0.3582920542648841
3.68000000000005e-08,2.0,9.934039778424461e-05,0.7176433592316483,0.5353079194539373,0.5062494297615434,0.1765404954024746,0.0005283434973458108,5.463340332313185e-05,5.31851599811621,9.670704462998547,18303.82035849849,0.35876742405146267
3.68200000000005e-08,2.0,9.913177006857089e-05,0.7172122506819185,0.5356200603699289,0.506244827750608,0.1763431723251276,0.0005279993880509161,5.450174481841256e-05,5.326237847163116,9.68775201252896,18348.03644051714,0.3592768880448013
3.684000000000051e-08,2.0,9.892132748978717e-05,0.7167743766664844,0.535962240887191,0.5062398275375078,0.176142883463225,0.0005276549377102729,5.436650368456364e-05,5.33408667939618,9.705515380789345,18393.67868498653,0.35981935742396604
3.686000000000051e-08,2.0,9.870950768736363e-05,0.716330659411513,0.5363337265737447,0.50623443990711,0.1759400511688618,0.0005273107828430296,5.422799834807982e-05,5.342046503685072,9.72395808265531,18440.65852442458,0.3603936754048829
3.688000000000051e-08,2.0,9.849675042721008e-05,0.7158820334498812,0.5367337229250008,0.506228676430261,0.1757351031439742,0.0005269675662377532,5.408655322510444e-05,5.350101008909435,9.743042120738425,18488.88384212746,0.36099861978102654
3.690000000000052e-08,2.0,9.828349671845819e-05,0.7154294436529136,0.5371613771258829,0.5062225494589129,0.1755284715294053,0.000526625936291291,5.394249774786774e-05,5.358233594560946,9.762728058177611,18538.25910461345,0.36163290559647754
3.692000000000052e-08,2.0,9.807018794846605e-05,0.7149738432403476,0.5376157799227753,0.506216072077268,0.1753205919925049,0.0005262865463118311,5.379616539313742e-05,5.366427402229545,9.782975096194635,18588.68550745378,0.3622951879302704
3.694000000000052e-08,2.0,9.785726500529572e-05,0.7145161917727124,0.538095967599798,0.5062092580939966,0.1751119027993171,0.0005259500536993298,5.364789271964874e-05,5.374665348846989,9.803741154341717,18640.06113391563,0.36298406480048095
3.696000000000052e-08,2.0,9.764516742117788e-05,0.7140574531303574,0.5386009240560853,0.5062021219907304,0.174902843889328,0.00052561711908211,5.349801841648727e-05,5.382930160734226,9.824982955258822,18692.28112740369,0.3636980801667573
3.698000000000053e-08,2.0,9.74343325063922e-05,0.7135985934833792,0.5391295829783171,0.5061946789116527,0.1746938559389238,0.0005252884053247196,5.334688236880757e-05,5.391204409308226,9.846656111845455,18745.23787700684,0.3644357270393933
3.700000000000053e-08,2.0,9.722519450682302e-05,0.713140579256728,0.5396808301049401,0.5061869446096265,0.1744853794314997,0.0005249645764874175,5.319482474237305e-05,5.399470547476982,9.868715218630093,18798.82121697145,0.3651954506734404
3.702000000000053e-08,2.0,9.70181837547839e-05,0.712684375094776,0.5402535055761127,0.5061789354334529,0.1742778537204343,0.0005246462966544866,5.304218509261596e-05,5.40771094756052,9.89111394521948,18852.91863926644,0.36597565185567843
3.704000000000054e-08,2.0,9.68137258461089e-05,0.7122309418296368,0.5408464063656154,0.5061706682719341,0.1740717161028079,0.0005243342287134538,5.288930149913394e-05,5.415907939748379,9.913805133577718,18907.41551987362,0.3667746902628075
3.706000000000054e-08,2.0,9.66122408132587e-05,0.7117812344575132,0.541458288788575,0.5061621605391059,0.1738674008901256,0.000524029033004675,5.273650973057911e-05,5.424043851913752,9.93674089699604,18962.19535780452,0.36759088789844946
3.708000000000054e-08,2.0,9.64141423271716e-05,0.7113362001273377,0.5420878710810786,0.506153430116544,0.1736653384938416,0.0005237313659251439,5.258414244024432e-05,5.432101049776596,9.959872722471472,19017.14002726929,0.368422532587237
3.710000000000054e-08,2.0,9.6219836897747e-05,0.7108967761459382,0.5427338360453812,0.5061444953368749,0.1734659545119649,0.0005234418784082727,5.243252839653398e-05,5.440061978218781,9.98315157433595,19072.13004181779,0.3692678815334163
3.712000000000055e-08,2.0,9.60297231054016e-05,0.7104638880039351,0.5433948337566502,0.5061353749246447,0.173269668834423,0.0005231612143652706,5.228199174799882e-05,5.44790920272705,10.00652800082536,19127.04483065676,0.37012516492222725
3.714000000000055e-08,2.0,9.584419083373468e-05,0.7100384474265231,0.5440694843248524,0.5061260879784202,0.1730768947534873,0.0005228900090121476,5.213285132636938e-05,5.455625451749971,10.02995224141259,19181.76302576776,0.37099258957136505
