time,I0.NM0:region,I0.NM0:id,I0.NM0:vgs,I0.NM0:vds,I0.NM0:vth,I0.NM0:vdsat,I0.NM0:gm,I0.NM0:gds,I0.NM0:gmoverid,I0.NM0:self_gain,I0.NM0:rout,I0.NM0:sat_margin_abs
1.57999999999999e-06,2.0,9.625676776963976e-05,0.7091824632589834,0.560891349224132,0.5059071010810856,0.1727665638766878,0.0005260916520296229,5.086787091385895e-05,5.465502973283785,10.34231711644706,19658.77442941199,0.3881247853474442
1.58499999999999e-06,2.0,9.614590010240885e-05,0.7089095858424969,0.5615134434561716,0.5058987101817114,0.1726439088528209,0.0005259555465298534,5.076479708538997e-05,5.470389734855216,10.36063525764043,19698.6899862503,0.3888695346033507
1.58999999999999e-06,2.0,9.60370565236235e-05,0.7086417320502105,0.5621242722296926,0.5058904722452114,0.1725235171293943,0.0005258212588352654,5.066385214895516e-05,5.475191309815924,10.37862769079057,19737.93854166344,0.38960075510029835
1.59499999999999e-06,2.0,9.593034584876275e-05,0.7083791662214792,0.5627232249556969,0.5058823954508288,0.1724055072892133,0.0005256889619303803,5.056512143273822e-05,5.479902691546061,10.39627607005063,19776.47777095129,0.3903177176664836
1.59999999999999e-06,2.0,9.582587477566233e-05,0.7081221474770758,0.5633097027168125,0.5058744878189303,0.17228999553324,0.0005255588279837633,5.046868777335398e-05,5.48451895403991,10.4135623724547,19814.26591653868,0.3910197071835725
1.60499999999999e-06,2.0,9.572374781555623e-05,0.7078709294634707,0.5638831188878846,0.5058667572004382,0.1721770956028883,0.0005254310280998998,5.037463150713837e-05,5.489035256395353,10.43046891619333,19851.26183718672,0.39170602328499626
1.60999999999999e-06,2.0,9.562406714342539e-05,0.7076257601025135,0.5644428997427552,0.5058592112714175,0.1720669186329411,0.0005253057318966196,5.028303042910265e-05,5.493446850209931,10.44697838244421,19887.42507096834,0.3923759811098141
1.61499999999999e-06,2.0,9.552693253380336e-05,0.707386881346764,0.564988485048064,0.5058518575228896,0.1719595730789877,0.0005251831072525075,5.019395978965311e-05,5.497749083961956,10.46307383305447,19922.71588435504,0.3930289119690763
1.61999999999999e-06,2.0,9.543244121619236e-05,0.7071545289407135,0.5655193286419071,0.5058447032558067,0.1718551645757117,0.0005250633198813615,5.010749225873756e-05,5.50193741028251,10.47873873172735,19957.09533489223,0.3936641640661954
1.62499999999999e-06,2.0,9.534068781610415e-05,0.7069289321881349,0.566034898998169,0.5058377555712769,0.1717537958698805,0.0005249465330791334,5.002369792733119e-05,5.506007390185764,10.4939569609931,19990.52531967324,0.39428110312828846
1.629999999999989e-06,2.0,9.525176421600282e-05,0.7067103137257863,0.5665346797748066,0.505831021365956,0.1716555666843921,0.000524832907299549,4.994264427609134e-05,5.509954700174056,10.50871284263974,20022.96863721976,0.39487911309041457
1.634999999999989e-06,2.0,9.516575950201988e-05,0.7064988893036959,0.5670181703463597,0.5058245073227068,0.1715605736572056,0.0005247225999046774,4.986439618095379e-05,5.513775136274487,10.5229911538586,20054.38903483524,0.39545759668915414
1.639999999999989e-06,2.0,9.508275983081172e-05,0.7062948675722425,0.5674848863191562,0.5058182199064437,0.171468910211508,0.0005246157647457193,4.97890158856715e-05,5.517464620934066,10.53677714679827,20084.75126916064,0.39601597610764816
1.644999999999989e-06,2.0,9.500284838234427e-05,0.7060984498762435,0.5679343600297591,0.5058121653552484,0.1713806665009353,0.0005245125519212823,4.971656301089605e-05,5.521019206819641,10.55005656377188,20114.02115188125,0.39655369352882375
1.649999999999989e-06,2.0,9.492610523306589e-05,0.7059098300562509,0.5683661410255605,0.5058063496766794,0.1712959292862087,0.0005244131073675683,4.964709452994745e-05,5.524435083459938,10.56281565583337,20142.16560843844,0.39707021173935175
1.654999999999989e-06,2.0,9.48526073150987e-05,0.7057291942572548,0.5687797965268943,0.5058007786393733,0.1712147818869641,0.0005243175726283042,4.958066478079821e-05,5.527708580766681,10.57504119693377,20169.15272155213,0.39756501463993016
1.659999999999989e-06,2.0,9.478242829603716e-05,0.7055567207449802,0.5691749118706769,0.5057954577698478,0.1711373040651672,0.0005242260844582326,4.951732544451512e-05,5.530836175381543,10.58672050140583,20194.95178754181,0.39803760780550973
1.664999999999989e-06,2.0,9.47156385448933e-05,0.7053925797299608,0.5695510909350373,0.5057903923445971,0.1710635719838567,0.0005241387746087714,4.945712555954765e-05,5.533814493877067,10.59784143697746,20219.5333571494,0.3984875189511806
1.669999999999989e-06,2.0,9.465230501880875e-05,0.7052369331995617,0.5699079565441687,0.505785587387403,0.1709936580976135,0.0005240557694486427,4.940011150230476e-05,5.536640318767665,10.60839244106145,20242.86928893561,0.39891429844655524
1.674999999999989e-06,2.0,9.459249123601781e-05,0.7050899347581167,0.570245150853698,0.5057810476619492,0.1709276311184855,0.000523977189768955,4.934632700323792e-05,5.539310591351063,10.61836253252595,20264.93278687964,0.39931751973521246
1.679999999999989e-06,2.0,9.453625716974555e-05,0.70495172947534,0.5705623357155873,0.5057767776696507,0.1708655559137726,0.0005239031504247309,4.929581312903135e-05,5.541822417344368,10.62774132670089,20285.69845034321,0.39969677980181473
1.684999999999989e-06,2.0,9.44836592284242e-05,0.7048224537431604,0.570859193022692,0.5057727816427993,0.170807493479367,0.0005238337601629051,4.924860830001642e-05,5.544173069328747,10.63651904581292,20305.14230794349,0.400051699543325
