VIN_BIAS,I0.NM0:region,I0.NM0:id,I0.NM0:vgs,I0.NM0:vds,I0.NM0:vth,I0.NM0:vdsat,I0.NM0:gm,I0.NM0:gds,I0.NM0:gmoverid,I0.NM0:self_gain,I0.NM0:rout,I0.NM0:sat_margin_abs
0.06800000000000005,0.0,1.201214068906168e-09,0.06800000000000005,1.099998796585934,0.49899850651091,0.04216948257224279,3.360074419958718e-08,8.012268796515934e-10,28.23846466953841,41.93661627303139,1248085935.952176,1.0578293140136912
0.06900000000000005,0.0,1.235289895553867e-09,0.06900000000000005,1.099998762510107,0.4989985069889998,0.04216959285891294,3.456065564044004e-08,8.241451622274437e-10,28.2364952585512,41.93515563087435,1213378474.85177,1.0578291696511941
0.07000000000000005,0.0,1.27033925078323e-09,0.07000000000000005,1.099998727460752,0.4989985074807487,0.04216970629564502,3.554788128276294e-08,8.477168559236319e-10,28.23449570716929,41.9336728229046,1179639160.189221,1.057829021165107
0.07100000000000005,0.0,1.306389832879839e-09,0.07100000000000005,1.09999869141017,0.4989985079865448,0.04216982297203986,3.65631934944065e-08,8.719604941037397e-10,28.23246553772673,41.93216750259842,1146840948.371025,1.05782886843813
0.07200000000000005,0.0,1.3434701232544e-09,0.07200000000000005,1.09999865432988,0.4989985085067877,0.0421699429802296,3.760738626586919e-08,8.968951315191934e-10,28.2304042650059,41.9306393180755,1114957551.733126,1.0578287113496505
0.07300000000000005,0.0,1.381609408361483e-09,0.07300000000000005,1.099998616190595,0.4989985090418876,0.04217006641494981,3.86812758058403e-08,9.225403587839506e-10,28.22831139612471,41.9290879120217,1083963417.403389,1.0578285497756452
0.07400000000000005,0.0,1.420837802221553e-09,0.07400000000000005,1.099998576962201,0.4989985095922678,0.04217019337361066,3.978570115269936e-08,9.489163172421757e-10,28.22618643042265,41.92751292161154,1053833706.755395,1.0578283835885902
0.07500000000000005,0.0,1.461186269562635e-09,0.07500000000000005,1.099998536613733,0.4989985101583634,0.04217032395637273,4.092152480238571e-08,9.760437142393203e-10,28.22402885934634,41.92591397843067,1024544275.436833,1.0578282126573604
0.07600000000000005,0.0,1.502686649598437e-09,0.07600000000000005,1.099998495113353,0.4989985107406196,0.04217045826622303,4.20896333530594e-08,1.00394383880727e-09,28.22183816633209,41.92429070839637,996071653.9563057,1.05782803684713
0.07700000000000005,0.0,1.54537168045915e-09,0.07700000000000005,1.099998452428323,0.4989985113394965,0.04217059640905409,4.329093816696301e-08,1.032638577773902e-09,28.21961382668886,41.92264273167764,968393028.8133702,1.0578278560192689
0.07800000000000006,0.0,1.589275024293414e-09,0.07800000000000006,1.099998408524979,0.4989985119554662,0.04217073849374593,4.452637604994617e-08,1.062150432308707e-09,28.2173553074782,41.92096966261447,941486224.1560113,1.057827670031233
0.07900000000000006,0.0,1.634431293058394e-09,0.07900000000000006,1.09999836336871,0.4989985125890154,0.04217088463224705,4.579690994907743e-08,1.092502534915261e-09,28.2150620673938,41.91927110963605,915329683.9513186,1.057827478736463
0.08000000000000006,0.0,1.680876075017005e-09,0.08000000000000006,1.099998316923928,0.4989985132406407,0.0421710349396628,4.710352966881933e-08,1.123718666882549e-09,28.21273355663955,41.91754667517916,889902454.6546224,1.0578272819842651
0.08100000000000006,0.0,1.728645961960122e-09,0.08100000000000006,1.099998269154042,0.4989985139108588,0.04217118953434065,4.844725260620673e-08,1.155823276206453e-09,28.210369216806,41.91579595560341,865184168.3636245,1.0578270796197013
0.08200000000000006,0.0,1.777778577174669e-09,0.08200000000000006,1.099998220021426,0.4989985146001948,0.04217134853796229,4.982912450555289e-08,1.188841495994501e-09,28.20796848074491,41.9140185411087,841155026.4431767,1.0578268714834638
0.08300000000000006,0.0,1.828312604175145e-09,0.08300000000000006,1.0999981694874,0.4989985153091933,0.04217151207563503,5.125022023311275e-08,1.222799163365054e-09,28.20553077244367,41.91221401564906,817795783.608547,1.057826657411765
0.08400000000000006,0.0,1.880287816220825e-09,0.08400000000000006,1.099998117512188,0.4989985160384119,0.0421716802759879,5.27116445722567e-08,1.257722838854826e-09,28.20305550689734,41.91038195684779,795087732.4534501,1.0578264372362
0.08500000000000006,0.0,1.933745106638331e-09,0.08500000000000006,1.099998064054897,0.4989985167884231,0.04217185327126906,5.421453303963718e-08,1.293639826347151e-09,28.20054208997911,41.90852193591061,773012688.4108837,1.0578262107836278
0.08600000000000006,0.0,1.988726519970518e-09,0.08600000000000006,1.099998009073484,0.4989985175598187,0.04217203119744668,5.576005272286412e-08,1.330578193534179e-09,28.19798991831048,41.90663351753765,751552975.1347249,1.0578259778760373
0.08700000000000006,0.0,2.045275283974929e-09,0.08700000000000006,1.09999795252472,0.4989985183532034,0.04217221419431085,5.734940314026059e-08,1.36856679292748e-09,28.19539837912892,41.9047162598366,730691410.2898227,1.0578257383304093
0.08800000000000006,0.0,2.103435842492213e-09,0.08800000000000006,1.099997894364162,0.4989985191692023,0.04217240240558161,5.898381712319213e-08,1.407635283429929e-09,28.19276685015437,41.90276971423207,710411291.7398173,1.0578254919585803
0.08900000000000007,0.0,2.16325388920905e-09,0.08900000000000007,1.099997834546115,0.4989985200084556,0.04217259597901624,6.06645617215752e-08,1.447814152484123e-09,28.19009469945518,41.90079342537748,690696384.1210043,1.0578252385670988
0.09000000000000007,0.0,2.224776402337921e-09,0.09000000000000007,1.099997773023602,0.4989985208716222,0.04217279506652181,6.239293913310015e-08,1.489134738811313e-09,28.18738128531161,41.89878693106353,671530905.7918022,1.05782497795708
0.09100000000000007,0.0,2.288051680238377e-09,0.09100000000000007,1.099997709748324,0.4989985217593799,0.04217299982426922,6.417028765677015e-08,1.531629255756205e-09,28.18462595607806,41.89674976212676,652899516.1471202,1.0578247099240548
0.09200000000000007,0.0,2.35312937800387e-09,0.09200000000000007,1.099997644670627,0.4989985226724263,0.04217321041281261,6.599798267133703e-08,1.575330815252587e-09,28.18182805004485,41.89468144235785,634787303.2875707,1.0578244342578145
0.09300000000000007,0.0,2.420060545040183e-09,0.09300000000000007,1.09999757773946,0.4989985236114759,0.04217342699720841,6.787743763926063e-08,1.620273452425959e-09,28.17898689529773,41.89258148840923,617179772.0333858,1.0578241507422514
0.09400000000000007,0.0,2.488897663659931e-09,0.09400000000000007,1.099997508902341,0.4989985245772672,0.04217364974714183,6.981010513677577e-08,1.666492150848364e-09,28.17610180957617,41.89044940970014,600062832.2737243,1.0578238591551992
0.09500000000000007,0.0,2.559694688721376e-09,0.09500000000000007,1.099997438105317,0.4989985255705551,0.04217387883705356,7.179747791075014e-08,1.714022868462846e-09,28.17317210013078,41.88828470832416,583422787.6415737,1.0578235592682634
0.09600000000000007,0.0,2.632507088336698e-09,0.09600000000000007,1.099997365292917,0.498998526592119,0.04217411444626995,7.384108996292222e-08,1.762902564193155e-09,28.1701970635784,41.88608687895228,567246324.5055634,1.057823250846647
0.09700000000000007,0.0,2.707391885678838e-09,0.09700000000000007,1.09999729040812,0.4989985276427591,0.04217435675913986,7.594251766222211e-08,1.813169225256597e-09,28.16717598575752,41.88385540873873,551520501.269528,1.0578229336489802
0.09800000000000007,0.0,2.784407701915144e-09,0.09800000000000007,1.099997213392304,0.498998528723297,0.04217460596517124,7.810338088583498e-08,1.864861895197431e-09,28.16410814158037,41.88158977722384,536232737.9712648,1.0578226074271326
0.09900000000000007,0.0,2.863614800295957e-09,0.09900000000000007,1.099997134185206,0.4989985298345783,0.04217486225917365,8.032534418967565e-08,1.918020702658147e-09,28.16099279488527,41.87928945623702,521370806.1722794,1.0578222719260324
0.1000000000000001,0.0,2.945075131428903e-09,0.1000000000000001,1.099997052724875,0.498998530977473,0.04217512584140449,8.261011800899643e-08,1.972686890907461e-09,28.15782919828706,41.876953909799,506922819.1302003,1.0578219268834705
0.1010000000000001,0.0,3.028852379769405e-09,0.1010000000000001,1.099996968947627,0.4989985321528733,0.04217539691771704,8.495945988984469e-08,2.028902848143718e-09,28.15461659302617,41.87458259402403,492877222.2459638,1.05782157202991
0.1020000000000001,0.0,3.115012011357173e-09,0.1020000000000001,1.099996882787995,0.4989985333616992,0.0421756756997166,8.737517575206003e-08,2.086712138591955e-09,28.15135420881708,41.87217495702015,479222783.7782969,1.0578212070882782
0.1030000000000001,0.0,3.203621322833036e-09,0.1030000000000001,1.099996794178684,0.4989985346048947,0.04217596240491652,8.985912118461595e-08,2.146159534415494e-09,28.14804126369437,41.86973043879009,465948585.8176661,1.0578208317737674
0.1040000000000001,0.0,3.294749491766451e-09,0.1040000000000001,1.099996703050515,0.4989985358834287,0.04217625725690002,9.241320277400455e-08,2.2072910484606e-09,28.14467696385884,41.86724847113162,453044015.512778,1.057820445793615
0.1050000000000001,0.0,3.388467625932197e-09,0.1050000000000001,1.099996609332381,0.4989985371983008,0.04217656048548032,9.503935714695114e-08,2.270153966248152e-09,28.14125391465716,41.86471867545671,440498756.8542253,1.0578200488469007
0.1060000000000001,0.0,3.484848749858066e-09,0.1060000000000001,1.099996512951257,0.4989985385505337,0.04217687232665406,9.773953260816889e-08,2.334796835845876e-09,28.13775388489607,41.86211455642936,428302790.4814291,1.057819640624603
0.1070000000000001,0.0,3.583967959569221e-09,0.1070000000000001,1.099996413832048,0.498998539941183,0.04217719302310185,1.0051587453054e-07,2.401269570506584e-09,28.13420005818298,41.8594712418459,416446371.6537394,1.057819220808946
0.1080000000000001,0.0,3.685902477552627e-09,0.1080000000000001,1.09999631189753,0.4989985413713304,0.04217752282436615,1.033705069433287e-07,2.469623484306629e-09,28.13059159217481,41.85678812993269,404920023.7827993,1.0578187890731638
0.1090000000000001,0.0,3.790731679203201e-09,0.1090000000000001,1.099996207068329,0.4989985428420905,0.04217786198693311,1.063056120146354e-07,2.53991130860696e-09,28.12692763191483,41.8540646102087,393714535.0750298,1.0578183450813958
0.1100000000000001,0.0,3.898537151727429e-09,0.1100000000000001,1.099996099262856,0.4989985443546082,0.04217821077442449,1.093234315939175e-07,2.612187230225808e-09,28.12320730967075,41.85130006338296,382820951.1282069,1.0578178884884315
0.1110000000000001,0.0,4.00940275460755e-09,0.1110000000000001,1.099995988397254,0.4989985459100594,0.04217856945778978,1.124262687932264e-07,2.686506930595256e-09,28.11942974477364,41.84849386125196,372230567.735192,1.0578174189394642
0.1120000000000001,0.0,4.123414681667339e-09,0.1120000000000001,1.099995874385327,0.4989985475096533,0.0421789383155077,1.15616489608077e-07,2.762927625926197e-09,28.11559404345444,41.8456453665954,361934923.8888503,1.0578169360698193
0.1130000000000001,0.0,4.240661524777801e-09,0.1130000000000001,1.099995757138484,0.4989985491546334,0.0421793176337888,1.188965245787966e-07,2.841508108404444e-09,28.11169929868005,41.8427539330722,351925794.9826922,1.0578164395046952
0.1140000000000001,0.0,4.361234339245477e-09,0.1140000000000001,1.09999563656567,0.4989985508462766,0.04217970770678704,1.222688704933098e-07,2.922308788443525e-09,28.10774458998916,41.8398189051173,342195186.2015986,1.0578159288588829
0.1150000000000001,0.0,4.485226710923565e-09,0.1150000000000001,1.099995512573298,0.4989985525858964,0.0421801088368144,1.257360921322237e-07,3.005391738017866e-09,28.10372898332573,41.83683961783628,332735326.0974644,1.0578154037364838
0.1160000000000001,0.0,4.612734825089944e-09,0.1160000000000001,1.099995385065184,0.4989985543748426,0.04218052133456222,1.293008240571989e-07,3.090820735102637e-09,28.09965153087322,41.83381539690144,323538660.3444644,1.0578148637306217
0.1170000000000001,0.0,4.743857537135138e-09,0.1170000000000001,1.099995253942473,0.4989985562145018,0.04218094551932777,1.329657724435284e-07,3.178661309245507e-09,28.09551127088705,41.83074555844686,314597845.6689876,1.0578143084231453
0.1180000000000001,0.0,4.878696445104885e-09,0.1180000000000001,1.099995119103565,0.498998558106299,0.04218138171924834,1.367337169578946e-07,3.268980788296644e-09,28.09130722752681,41.82762940896386,305905743.9493446,1.0578137373843168
0.1190000000000001,0.0,5.01735596414309e-09,0.1190000000000001,1.099994980444046,0.4989985600516995,0.04218183027153786,1.406075126822872e-07,3.361848346323832e-09,28.08703841068727,41.82446624519545,297455416.4804894,1.0578131501725083
0.1200000000000001,0.0,5.159943402882143e-09,0.1200000000000001,1.099994837856608,0.4989985620522089,0.04218229152273356,1.445900920850955e-07,3.457335052740214e-09,28.08270381582987,41.82125535403238,289240118.3991179,1.0578125463338743
0.1210000000000001,0.0,5.306569041827874e-09,0.1210000000000001,1.099994691230969,0.498998564109374,0.04218276582894614,1.486844670403625e-07,3.555513922672132e-09,28.07830242381196,41.81799601240749,281253293.2646918,1.0578119254020228
